vid,trial_number,block,inBlock_trial_number,event,frames_from_start
CN14_Adult_StickyBall,27,5,3,trial_offset,16192
SF28_Infant_OballStacker,28,5,4,grey_onset,16292
SF28_Infant_OballStacker,28,5,4,still_onset,16382
SF28_Infant_OballStacker,28,5,4,event_onset,16472
SF28_Infant_OballStacker,28,5,4,boundary,16760
SF28_Infant_OballStacker,28,5,4,trial_offset,16832
HH09_Infant_TwistyGlasses,29,5,5,grey_onset,16931
HH09_Infant_TwistyGlasses,29,5,5,still_onset,17021
HH09_Infant_TwistyGlasses,29,5,5,event_onset,17111
HH09_Infant_TwistyGlasses,29,5,5,boundary,17229
HH09_Infant_TwistyGlasses,29,5,5,trial_offset,17291
AL38_Adult_Slinky,30,5,6,grey_onset,17390
AL38_Adult_Slinky,30,5,6,still_onset,17480
AL38_Adult_Slinky,30,5,6,event_onset,17570
AL38_Adult_Slinky,30,5,6,boundary,17628
AL38_Adult_Slinky,30,5,6,trial_offset,17839
OH29_Adult_MassageRoller,31,6,1,grey_onset,18180
OH29_Adult_MassageRoller,31,6,1,still_onset,18270
OH29_Adult_MassageRoller,31,6,1,event_onset,18360
OH29_Adult_MassageRoller,31,6,1,boundary,18474
OH29_Adult_MassageRoller,31,6,1,trial_offset,18660
SA03_Infant_GreenTube,32,6,2,grey_onset,18760
SA03_Infant_GreenTube,32,6,2,still_onset,18850
SA03_Infant_GreenTube,32,6,2,event_onset,18940
SA03_Infant_GreenTube,32,6,2,boundary,19062.0000001
SA03_Infant_GreenTube,32,6,2,trial_offset,19210
SF28_Infant_OballStacker,33,6,3,grey_onset,19310
SF28_Infant_OballStacker,33,6,3,still_onset,19400
SF28_Infant_OballStacker,33,6,3,event_onset,19490
SF28_Infant_OballStacker,33,6,3,boundary,19778
SF28_Infant_OballStacker,33,6,3,trial_offset,19850
CN14_Adult_StickyBall,34,6,4,grey_onset,19948
CN14_Adult_StickyBall,34,6,4,still_onset,20038
CN14_Adult_StickyBall,34,6,4,event_onset,20128
CN14_Adult_StickyBall,34,6,4,boundary,20216
CN14_Adult_StickyBall,34,6,4,trial_offset,20338
AL38_Adult_Slinky,35,6,5,grey_onset,20437
AL38_Adult_Slinky,35,6,5,still_onset,20527
AL38_Adult_Slinky,35,6,5,event_onset,20617
AL38_Adult_Slinky,35,6,5,boundary,20675
AL38_Adult_Slinky,35,6,5,trial_offset,20886
HH09_Infant_TwistyGlasses,36,6,6,grey_onset,20985
HH09_Infant_TwistyGlasses,36,6,6,still_onset,21075
HH09_Infant_TwistyGlasses,36,6,6,event_onset,21165
HH09_Infant_TwistyGlasses,36,6,6,boundary,21283
HH09_Infant_TwistyGlasses,36,6,6,trial_offset,21345
